sku,item_number,upc_ean_gtin,manufacturer_part_number,product_name,short_description,long_description,product_category,subcategory,brand,model,product_status,unit_of_measure,inventory_type,stocking_indicator,reorder_point,safety_stock,lead_time_days,min_order_qty,max_order_qty,cycle_count_class,lot_controlled,serial_controlled,standard_cost,average_cost,last_cost,list_price,selling_price,currency,price_effective_date,primary_vendor_id,primary_vendor_name,vendor_sku,vendor_lead_time_days,country_of_origin,weight_lbs,length_in,width_in,height_in,volume_cubic_in,color,material,hazardous_material_flag,warehouse_id,zone,aisle,rack,shelf,bin,warehouse_location_code,storage_type,seo_title,product_image_url,product_page_url,marketing_description,keywords,web_enabled,channel,created_date,created_by,last_modified_date,last_modified_by,version_number
KEY-NEX-A350-MAX-0937,ITM-000937,417876028749,MPN-NEX-115069,NextCom A350-MAX Mechanical Keyboard,Mechanical Keyboard by NextCom,NextCom A350-MAX Mechanical Keyboard for consumer and business electronics applications.,Keyboard,Mechanical Keyboard,NextCom,A350-MAX,Active,EA,Finished Good,Stocked,110,90,46,1,2500,C,N,N,17.77,17.28,18.24,35.9,31.67,USD,2024-08-16,SUP-009,Berlin Network Systems,V-SUP-009-34095,62,Germany,1.4,12.03,10.7,5.0,643.6,White,Glass,N,WH-MIA-01,Z08,A39,R083,S06,B05,Z08-A39-R083-S06-B05,Rack,Buy NextCom A350-MAX Mechanical Keyboard,https://example.com/images/KEY-NEX-A350-MAX-0937.jpg,https://example.com/products/KEY-NEX-A350-MAX-0937,Reliable mechanical keyboard with modern electronics features and dependable performance.,"keyboard,mechanical-keyboard,nextcom,a350-max",Y,Retail,2024-08-16,mchen,2024-08-30,jmartinez,10
MON-QUA-G628-PLUS-0938,ITM-000938,232072486115,MPN-QUA-552790,QuantumGear G628-PLUS Gaming Monitor,Gaming Monitor by QuantumGear,QuantumGear G628-PLUS Gaming Monitor for consumer and business electronics applications.,Monitor,Gaming Monitor,QuantumGear,G628-PLUS,Inactive,EA,Finished Good,Non-stocked,197,22,17,1,1000,B,N,Y,105.0,105.09,100.26,181.21,169.84,USD,2024-07-25,SUP-002,Taipei Core Components,V-SUP-002-81892,62,Taiwan,21.67,27.47,4.98,12.83,1755.15,Blue,ABS Plastic,N,WH-MIA-01,Z15,A07,R021,S01,B05,Z15-A07-R021-S01-B05,Pallet,Buy QuantumGear G628-PLUS Gaming Monitor,https://example.com/images/MON-QUA-G628-PLUS-0938.jpg,https://example.com/products/MON-QUA-G628-PLUS-0938,Reliable gaming monitor with modern electronics features and dependable performance.,"monitor,gaming-monitor,quantumgear,g628-plus",N,Marketplace,2024-07-25,jmartinez,2024-11-09,arodriguez,9
AUD-SIG-X591-SL-0939,ITM-000939,277606395136,MPN-SIG-684404,SignalMax X591-SL Conference Speaker,Conference Speaker by SignalMax,SignalMax X591-SL Conference Speaker for consumer and business electronics applications.,Audio,Conference Speaker,SignalMax,X591-SL,Active,EA,Finished Good,Stocked,17,56,26,5,500,A,N,Y,390.35,385.49,415.88,817.16,722.55,USD,2024-12-16,SUP-004,Tokyo Precision Devices,V-SUP-004-75007,72,Japan,10.23,11.09,12.85,4.34,618.48,Red,Steel,N,WH-MIA-01,Z03,A33,R035,S06,B02,Z03-A33-R035-S06-B02,Rack,Buy SignalMax X591-SL Conference Speaker,https://example.com/images/AUD-SIG-X591-SL-0939.jpg,https://example.com/products/AUD-SIG-X591-SL-0939,Reliable conference speaker with modern electronics features and dependable performance.,"audio,conference-speaker,signalmax,x591-sl",Y,Wholesale,2024-12-16,sku_admin,2025-04-18,sku_admin,9
CAB-NOV-G797-MAX-0940,ITM-000940,374489239604,MPN-NOV-236867,NovaVision G797-MAX DisplayPort Cable,DisplayPort Cable by NovaVision,NovaVision G797-MAX DisplayPort Cable for consumer and business electronics applications.,Cable,DisplayPort Cable,NovaVision,G797-MAX,Active,PACK,Component,Stocked,51,46,56,5,1000,C,Y,N,8.55,8.65,8.81,17.36,14.37,USD,2024-06-14,SUP-010,Bangalore Peripheral Supply,V-SUP-010-39201,70,India,1.71,11.22,7.48,2.4,201.42,Black,Glass,N,WH-MIA-01,Z01,A15,R057,S07,B02,Z01-A15-R057-S07-B02,Rack,Buy NovaVision G797-MAX DisplayPort Cable,https://example.com/images/CAB-NOV-G797-MAX-0940.jpg,https://example.com/products/CAB-NOV-G797-MAX-0940,Reliable displayport cable with modern electronics features and dependable performance.,"cable,displayport-cable,novavision,g797-max",Y,E-commerce,2024-06-14,arodriguez,2024-11-11,gtovar,11
ROU-VOL-G109-MAX-0941,ITM-000941,655108619970,MPN-VOL-620122,VoltEdge G109-MAX VPN Router,VPN Router by VoltEdge,VoltEdge G109-MAX VPN Router for consumer and business electronics applications.,Router,VPN Router,VoltEdge,G109-MAX,Discontinued,EA,Finished Good,Non-stocked,133,28,42,1,100,A,N,Y,154.92,156.11,154.57,330.18,297.95,USD,2025-06-17,SUP-006,Monterrey Cable Works,V-SUP-006-29459,14,Mexico,7.26,4.73,11.52,2.49,135.68,Black,Mixed Materials,N,WH-MIA-01,Z12,A24,R041,S08,B03,Z12-A24-R041-S08-B03,Shelf,Buy VoltEdge G109-MAX VPN Router,https://example.com/images/ROU-VOL-G109-MAX-0941.jpg,https://example.com/products/ROU-VOL-G109-MAX-0941,Reliable vpn router with modern electronics features and dependable performance.,"router,vpn-router,voltedge,g109-max",N,Wholesale,2025-06-17,jmartinez,2025-09-21,kpatel,7
TV-PIX-P315-MAX-0942,ITM-000942,410960066161,MPN-PIX-792051,PixelPro P315-MAX QLED TV,QLED TV by PixelPro,PixelPro P315-MAX QLED TV for consumer and business electronics applications.,TV,QLED TV,PixelPro,P315-MAX,Active,EA,Finished Good,Stocked,25,58,27,5,100,C,N,Y,488.47,497.29,508.65,915.67,857.14,USD,2024-12-06,SUP-002,Taipei Core Components,V-SUP-002-12189,54,Taiwan,32.6,38.82,4.76,41.61,7688.83,Gray,Glass,N,WH-MIA-01,Z13,A40,R058,S06,B04,Z13-A40-R058-S06-B04,Pallet,Buy PixelPro P315-MAX QLED TV,https://example.com/images/TV-PIX-P315-MAX-0942.jpg,https://example.com/products/TV-PIX-P315-MAX-0942,Reliable qled tv with modern electronics features and dependable performance.,"tv,qled-tv,pixelpro,p315-max",Y,Marketplace,2024-12-06,arodriguez,2025-03-08,sku_admin,1
MON-ZEN-G659-SL-0943,ITM-000943,499696608187,MPN-ZEN-894609,Zenith Digital G659-SL Gaming Monitor,Gaming Monitor by Zenith Digital,Zenith Digital G659-SL Gaming Monitor for consumer and business electronics applications.,Monitor,Gaming Monitor,Zenith Digital,G659-SL,Active,EA,Finished Good,Stocked,147,6,21,1,500,C,N,Y,339.34,337.46,342.0,710.27,636.03,USD,2025-11-01,SUP-003,Seoul Digital Supply,V-SUP-003-88729,42,South Korea,20.64,23.37,4.63,22.2,2402.11,Blue,Copper,N,WH-MIA-01,Z15,A40,R008,S03,B02,Z15-A40-R008-S03-B02,Shelf,Buy Zenith Digital G659-SL Gaming Monitor,https://example.com/images/MON-ZEN-G659-SL-0943.jpg,https://example.com/products/MON-ZEN-G659-SL-0943,Reliable gaming monitor with modern electronics features and dependable performance.,"monitor,gaming-monitor,zenith-digital,g659-sl",Y,Retail,2025-11-01,jmartinez,2026-04-05,gtovar,2
CAB-SIG-N438-PRO-0944,ITM-000944,999007256687,MPN-SIG-237489,SignalMax N438-PRO Ethernet Cable,Ethernet Cable by SignalMax,SignalMax N438-PRO Ethernet Cable for consumer and business electronics applications.,Cable,Ethernet Cable,SignalMax,N438-PRO,Active,EA,Component,Stocked,58,55,25,5,2500,A,N,N,6.65,6.51,7.0,11.45,10.34,USD,2026-01-06,SUP-004,Tokyo Precision Devices,V-SUP-004-60204,66,Japan,1.26,7.1,7.73,2.99,164.1,Gray,Mixed Materials,N,WH-MIA-01,Z20,A24,R075,S04,B02,Z20-A24-R075-S04-B02,Cage,Buy SignalMax N438-PRO Ethernet Cable,https://example.com/images/CAB-SIG-N438-PRO-0944.jpg,https://example.com/products/CAB-SIG-N438-PRO-0944,Reliable ethernet cable with modern electronics features and dependable performance.,"cable,ethernet-cable,signalmax,n438-pro",Y,Marketplace,2026-01-06,arodriguez,2026-02-08,mchen,6
MON-VOL-X928-SL-0945,ITM-000945,094540289443,MPN-VOL-687011,VoltEdge X928-SL 4K Monitor,4K Monitor by VoltEdge,VoltEdge X928-SL 4K Monitor for consumer and business electronics applications.,Monitor,4K Monitor,VoltEdge,X928-SL,Discontinued,EA,Finished Good,Stocked,40,50,56,10,1000,B,N,Y,720.07,720.86,729.65,1614.95,1342.09,USD,2025-03-10,SUP-009,Berlin Network Systems,V-SUP-009-48930,20,Germany,12.38,26.15,4.96,14.86,1927.4,Gray,ABS Plastic,N,WH-MIA-01,Z01,A34,R099,S08,B05,Z01-A34-R099-S08-B05,Bulk,Buy VoltEdge X928-SL 4K Monitor,https://example.com/images/MON-VOL-X928-SL-0945.jpg,https://example.com/products/MON-VOL-X928-SL-0945,Reliable 4k monitor with modern electronics features and dependable performance.,"monitor,4k-monitor,voltedge,x928-sl",N,Wholesale,2025-03-10,mchen,2025-05-08,gtovar,10
TV-OMN-N577-WH-0946,ITM-000946,270725445278,MPN-OMN-531976,OmniLink N577-WH QLED TV,QLED TV by OmniLink,OmniLink N577-WH QLED TV for consumer and business electronics applications.,TV,QLED TV,OmniLink,N577-WH,Active,EA,Finished Good,Stocked,159,44,19,5,250,C,N,Y,1343.66,1408.71,1428.81,2505.17,2279.21,USD,2025-02-27,SUP-002,Taipei Core Components,V-SUP-002-25092,7,Taiwan,70.89,45.95,2.03,29.57,2758.25,Red,Mixed Materials,N,WH-MIA-01,Z06,A36,R004,S04,B03,Z06-A36-R004-S04-B03,Shelf,Buy OmniLink N577-WH QLED TV,https://example.com/images/TV-OMN-N577-WH-0946.jpg,https://example.com/products/TV-OMN-N577-WH-0946,Reliable qled tv with modern electronics features and dependable performance.,"tv,qled-tv,omnilink,n577-wh",Y,Marketplace,2025-02-27,mchen,2025-07-10,mchen,6
TV-ZEN-G769-PLUS-0947,ITM-000947,939256797463,MPN-ZEN-196459,Zenith Digital G769-PLUS LED TV,LED TV by Zenith Digital,Zenith Digital G769-PLUS LED TV for consumer and business electronics applications.,TV,LED TV,Zenith Digital,G769-PLUS,Pending Launch,EA,Finished Good,Stocked,204,63,7,10,1000,A,N,Y,1231.45,1278.33,1235.7,2121.5,1876.19,USD,2025-02-23,SUP-004,Tokyo Precision Devices,V-SUP-004-90605,71,Japan,62.73,63.98,3.57,39.15,8942.2,Graphite,Glass,N,WH-MIA-01,Z04,A16,R002,S04,B02,Z04-A16-R002-S04-B02,Rack,Buy Zenith Digital G769-PLUS LED TV,https://example.com/images/TV-ZEN-G769-PLUS-0947.jpg,https://example.com/products/TV-ZEN-G769-PLUS-0947,Reliable led tv with modern electronics features and dependable performance.,"tv,led-tv,zenith-digital,g769-plus",N,Marketplace,2025-02-23,arodriguez,2025-03-28,kpatel,7
MON-VOL-P563-BK-0948,ITM-000948,536443495412,MPN-VOL-214228,VoltEdge P563-BK Ultrawide Monitor,Ultrawide Monitor by VoltEdge,VoltEdge P563-BK Ultrawide Monitor for consumer and business electronics applications.,Monitor,Ultrawide Monitor,VoltEdge,P563-BK,Inactive,EA,Finished Good,Stocked,102,23,6,10,100,A,N,Y,766.65,798.65,819.8,1322.21,1221.21,USD,2024-10-22,SUP-001,Shenzhen Bright Electronics,V-SUP-001-78765,59,China,23.18,32.96,3.36,21.34,2363.31,Graphite,Plastic,N,WH-MIA-01,Z12,A16,R050,S06,B01,Z12-A16-R050-S06-B01,Shelf,Buy VoltEdge P563-BK Ultrawide Monitor,https://example.com/images/MON-VOL-P563-BK-0948.jpg,https://example.com/products/MON-VOL-P563-BK-0948,Reliable ultrawide monitor with modern electronics features and dependable performance.,"monitor,ultrawide-monitor,voltedge,p563-bk",N,B2B,2024-10-22,arodriguez,2025-04-02,sku_admin,3
CAB-NOV-N236-WH-0949,ITM-000949,041575842768,MPN-NOV-537510,NovaVision N236-WH USB-C Cable,USB-C Cable by NovaVision,NovaVision N236-WH USB-C Cable for consumer and business electronics applications.,Cable,USB-C Cable,NovaVision,N236-WH,Active,BOX,Accessory,Stocked,119,95,56,10,250,A,Y,N,44.02,45.66,43.6,81.38,75.29,USD,2026-01-02,SUP-002,Taipei Core Components,V-SUP-002-64318,41,Taiwan,1.7,5.31,3.92,1.48,30.81,White,Plastic,N,WH-MIA-01,Z13,A06,R054,S03,B05,Z13-A06-R054-S03-B05,Bulk,Buy NovaVision N236-WH USB-C Cable,https://example.com/images/CAB-NOV-N236-WH-0949.jpg,https://example.com/products/CAB-NOV-N236-WH-0949,Reliable usb-c cable with modern electronics features and dependable performance.,"cable,usb-c-cable,novavision,n236-wh",Y,Wholesale,2026-01-02,gtovar,2026-04-05,kpatel,2
STO-NEX-A753-PRO-0950,ITM-000950,523465546120,MPN-NEX-331086,NextCom A753-PRO External HDD,External HDD by NextCom,NextCom A753-PRO External HDD for consumer and business electronics applications.,Storage,External HDD,NextCom,A753-PRO,Pending Launch,EA,Finished Good,Non-stocked,143,37,50,5,1000,C,Y,Y,305.88,311.43,323.28,707.56,613.88,USD,2024-07-03,SUP-003,Seoul Digital Supply,V-SUP-003-66331,21,South Korea,10.67,11.67,9.82,9.03,1034.83,Graphite,Plastic,N,WH-MIA-01,Z07,A22,R028,S06,B03,Z07-A22-R028-S06-B03,Bulk,Buy NextCom A753-PRO External HDD,https://example.com/images/STO-NEX-A753-PRO-0950.jpg,https://example.com/products/STO-NEX-A753-PRO-0950,Reliable external hdd with modern electronics features and dependable performance.,"storage,external-hdd,nextcom,a753-pro",N,E-commerce,2024-07-03,kpatel,2024-09-28,kpatel,4
AUD-SIG-P914-WH-0951,ITM-000951,134074918505,MPN-SIG-832747,SignalMax P914-WH Bluetooth Speaker,Bluetooth Speaker by SignalMax,SignalMax P914-WH Bluetooth Speaker for consumer and business electronics applications.,Audio,Bluetooth Speaker,SignalMax,P914-WH,Active,EA,Finished Good,Stocked,176,35,6,1,500,B,N,Y,223.92,224.4,213.4,514.62,437.8,USD,2024-12-02,SUP-007,Hanoi Electronics Manufacturing,V-SUP-007-25575,45,Vietnam,1.9,13.61,12.17,4.14,685.72,Blue,Polycarbonate,N,WH-MIA-01,Z19,A30,R028,S08,B02,Z19-A30-R028-S08-B02,Bulk,Buy SignalMax P914-WH Bluetooth Speaker,https://example.com/images/AUD-SIG-P914-WH-0951.jpg,https://example.com/products/AUD-SIG-P914-WH-0951,Reliable bluetooth speaker with modern electronics features and dependable performance.,"audio,bluetooth-speaker,signalmax,p914-wh",Y,Wholesale,2024-12-02,gtovar,2025-02-01,jmartinez,5
ROU-APE-R428-WH-0952,ITM-000952,009231950787,MPN-APE-354737,ApexTech R428-WH 5G Router,5G Router by ApexTech,ApexTech R428-WH 5G Router for consumer and business electronics applications.,Router,5G Router,ApexTech,R428-WH,Active,EA,Finished Good,Stocked,180,26,40,1,100,A,N,Y,386.96,381.83,376.98,685.27,583.43,USD,2025-06-01,SUP-007,Hanoi Electronics Manufacturing,V-SUP-007-58688,54,Vietnam,1.57,13.83,9.45,4.08,533.23,Red,Mixed Materials,N,WH-MIA-01,Z12,A23,R093,S07,B02,Z12-A23-R093-S07-B02,Pallet,Buy ApexTech R428-WH 5G Router,https://example.com/images/ROU-APE-R428-WH-0952.jpg,https://example.com/products/ROU-APE-R428-WH-0952,Reliable 5g router with modern electronics features and dependable performance.,"router,5g-router,apextech,r428-wh",Y,Retail,2025-06-01,mchen,2025-08-17,sku_admin,10
CAB-VOL-N312-BK-0953,ITM-000953,095188857878,MPN-VOL-295881,VoltEdge N312-BK Power Cable,Power Cable by VoltEdge,VoltEdge N312-BK Power Cable for consumer and business electronics applications.,Cable,Power Cable,VoltEdge,N312-BK,Active,EA,Finished Good,Stocked,92,63,14,20,2500,A,N,N,23.46,24.36,24.0,56.49,48.59,USD,2025-03-05,SUP-006,Monterrey Cable Works,V-SUP-006-98986,53,Mexico,1.93,8.3,6.6,1.81,99.15,Matte Black,Plastic,N,WH-MIA-01,Z13,A02,R058,S05,B03,Z13-A02-R058-S05-B03,Pallet,Buy VoltEdge N312-BK Power Cable,https://example.com/images/CAB-VOL-N312-BK-0953.jpg,https://example.com/products/CAB-VOL-N312-BK-0953,Reliable power cable with modern electronics features and dependable performance.,"cable,power-cable,voltedge,n312-bk",Y,Marketplace,2025-03-05,kpatel,2025-04-14,arodriguez,2
AUD-PIX-G562-WH-0954,ITM-000954,098020752046,MPN-PIX-931677,PixelPro G562-WH Conference Speaker,Conference Speaker by PixelPro,PixelPro G562-WH Conference Speaker for consumer and business electronics applications.,Audio,Conference Speaker,PixelPro,G562-WH,Active,EA,Finished Good,Stocked,231,61,21,1,2500,A,N,Y,697.49,690.59,752.89,1083.03,995.41,USD,2025-10-12,SUP-003,Seoul Digital Supply,V-SUP-003-20578,74,South Korea,0.91,8.06,12.33,8.42,836.78,Black,Aluminum,N,WH-MIA-01,Z09,A01,R088,S08,B02,Z09-A01-R088-S08-B02,Shelf,Buy PixelPro G562-WH Conference Speaker,https://example.com/images/AUD-PIX-G562-WH-0954.jpg,https://example.com/products/AUD-PIX-G562-WH-0954,Reliable conference speaker with modern electronics features and dependable performance.,"audio,conference-speaker,pixelpro,g562-wh",Y,Retail,2025-10-12,mchen,2025-11-06,sku_admin,7
STO-VOL-R764-BK-0955,ITM-000955,694261666471,MPN-VOL-130608,VoltEdge R764-BK External HDD,External HDD by VoltEdge,VoltEdge R764-BK External HDD for consumer and business electronics applications.,Storage,External HDD,VoltEdge,R764-BK,Active,EA,Finished Good,Non-stocked,151,30,25,1,1000,B,N,Y,309.52,306.37,332.42,783.51,636.89,USD,2024-06-11,SUP-004,Tokyo Precision Devices,V-SUP-004-74525,42,Japan,0.47,3.09,11.57,1.72,61.49,White,Polycarbonate,N,WH-MIA-01,Z17,A15,R023,S02,B03,Z17-A15-R023-S02-B03,Rack,Buy VoltEdge R764-BK External HDD,https://example.com/images/STO-VOL-R764-BK-0955.jpg,https://example.com/products/STO-VOL-R764-BK-0955,Reliable external hdd with modern electronics features and dependable performance.,"storage,external-hdd,voltedge,r764-bk",Y,Retail,2024-06-11,gtovar,2024-11-03,gtovar,1
AUD-APE-N251-MAX-0956,ITM-000956,316723246447,MPN-APE-221300,ApexTech N251-MAX Conference Speaker,Conference Speaker by ApexTech,ApexTech N251-MAX Conference Speaker for consumer and business electronics applications.,Audio,Conference Speaker,ApexTech,N251-MAX,Active,EA,Finished Good,Stocked,17,52,6,5,1000,C,N,Y,662.49,689.55,643.53,1202.18,1091.77,USD,2025-11-02,SUP-009,Berlin Network Systems,V-SUP-009-55199,55,Germany,2.03,4.02,4.09,6.47,106.38,Blue,Mixed Materials,N,WH-MIA-01,Z17,A17,R061,S01,B01,Z17-A17-R061-S01-B01,Cage,Buy ApexTech N251-MAX Conference Speaker,https://example.com/images/AUD-APE-N251-MAX-0956.jpg,https://example.com/products/AUD-APE-N251-MAX-0956,Reliable conference speaker with modern electronics features and dependable performance.,"audio,conference-speaker,apextech,n251-max",Y,Wholesale,2025-11-02,sku_admin,2025-11-26,gtovar,9
MON-PIX-P706-BK-0957,ITM-000957,336759479109,MPN-PIX-897915,PixelPro P706-BK 4K Monitor,4K Monitor by PixelPro,PixelPro P706-BK 4K Monitor for consumer and business electronics applications.,Monitor,4K Monitor,PixelPro,P706-BK,Active,EA,Finished Good,Non-stocked,163,76,56,20,250,C,N,N,394.53,405.3,395.43,779.63,720.25,USD,2025-04-19,SUP-001,Shenzhen Bright Electronics,V-SUP-001-30173,55,China,14.84,20.94,4.36,11.9,1086.45,Matte Black,ABS Plastic,N,WH-MIA-01,Z07,A02,R034,S03,B01,Z07-A02-R034-S03-B01,Cage,Buy PixelPro P706-BK 4K Monitor,https://example.com/images/MON-PIX-P706-BK-0957.jpg,https://example.com/products/MON-PIX-P706-BK-0957,Reliable 4k monitor with modern electronics features and dependable performance.,"monitor,4k-monitor,pixelpro,p706-bk",Y,Wholesale,2025-04-19,gtovar,2025-04-27,gtovar,4
ACC-OMN-R191-PRO-0958,ITM-000958,382511723035,MPN-OMN-631583,OmniLink R191-PRO Power Adapter,Power Adapter by OmniLink,OmniLink R191-PRO Power Adapter for consumer and business electronics applications.,Accessory,Power Adapter,OmniLink,R191-PRO,Active,EA,Accessory,Stocked,210,24,27,1,250,A,N,N,173.99,179.67,182.22,274.75,249.4,USD,2024-01-22,SUP-001,Shenzhen Bright Electronics,V-SUP-001-40364,12,China,8.17,14.75,11.28,8.92,1484.11,Graphite,ABS Plastic,N,WH-MIA-01,Z03,A07,R022,S06,B05,Z03-A07-R022-S06-B05,Cage,Buy OmniLink R191-PRO Power Adapter,https://example.com/images/ACC-OMN-R191-PRO-0958.jpg,https://example.com/products/ACC-OMN-R191-PRO-0958,Reliable power adapter with modern electronics features and dependable performance.,"accessory,power-adapter,omnilink,r191-pro",Y,Marketplace,2024-01-22,arodriguez,2024-04-08,kpatel,3
COM-COR-P209-PLUS-0959,ITM-000959,681098176635,MPN-COR-234946,CoreByte P209-PLUS Laptop,Laptop by CoreByte,CoreByte P209-PLUS Laptop for consumer and business electronics applications.,Computer,Laptop,CoreByte,P209-PLUS,Active,EA,Finished Good,Stocked,43,55,33,1,1000,A,N,Y,762.53,763.75,765.09,1866.76,1583.4,USD,2025-07-16,SUP-005,Austin Tech Distribution,V-SUP-005-93335,64,USA,20.02,19.81,10.3,5.59,1140.6,Blue,Steel,N,WH-MIA-01,Z08,A23,R078,S05,B04,Z08-A23-R078-S05-B04,Rack,Buy CoreByte P209-PLUS Laptop,https://example.com/images/COM-COR-P209-PLUS-0959.jpg,https://example.com/products/COM-COR-P209-PLUS-0959,Reliable laptop with modern electronics features and dependable performance.,"computer,laptop,corebyte,p209-plus",Y,Marketplace,2025-07-16,arodriguez,2025-12-08,jmartinez,8
KEY-SIG-P930-SL-0960,ITM-000960,951660323701,MPN-SIG-377912,SignalMax P930-SL Gaming Keyboard,Gaming Keyboard by SignalMax,SignalMax P930-SL Gaming Keyboard for consumer and business electronics applications.,Keyboard,Gaming Keyboard,SignalMax,P930-SL,Inactive,EA,Finished Good,Non-stocked,9,80,25,20,100,C,N,N,75.18,73.39,77.72,142.47,118.38,USD,2025-05-18,SUP-010,Bangalore Peripheral Supply,V-SUP-010-87464,58,India,9.27,9.46,10.68,7.64,771.89,White,Aluminum,N,WH-MIA-01,Z05,A15,R008,S05,B04,Z05-A15-R008-S05-B04,Bulk,Buy SignalMax P930-SL Gaming Keyboard,https://example.com/images/KEY-SIG-P930-SL-0960.jpg,https://example.com/products/KEY-SIG-P930-SL-0960,Reliable gaming keyboard with modern electronics features and dependable performance.,"keyboard,gaming-keyboard,signalmax,p930-sl",N,Wholesale,2025-05-18,arodriguez,2025-06-25,kpatel,11
CAB-BRI-N193-PRO-0961,ITM-000961,290628815660,MPN-BRI-793779,BrightView N193-PRO USB-C Cable,USB-C Cable by BrightView,BrightView N193-PRO USB-C Cable for consumer and business electronics applications.,Cable,USB-C Cable,BrightView,N193-PRO,Active,EA,Finished Good,Stocked,19,46,8,20,2500,A,Y,N,14.33,14.13,14.08,24.1,21.2,USD,2025-12-19,SUP-001,Shenzhen Bright Electronics,V-SUP-001-65627,64,China,2.11,11.4,4.99,2.04,116.05,Graphite,Steel,N,WH-MIA-01,Z08,A19,R063,S03,B03,Z08-A19-R063-S03-B03,Bulk,Buy BrightView N193-PRO USB-C Cable,https://example.com/images/CAB-BRI-N193-PRO-0961.jpg,https://example.com/products/CAB-BRI-N193-PRO-0961,Reliable usb-c cable with modern electronics features and dependable performance.,"cable,usb-c-cable,brightview,n193-pro",Y,Marketplace,2025-12-19,gtovar,2026-02-23,kpatel,12
MOU-APE-G516-WH-0962,ITM-000962,742932683487,MPN-APE-125355,ApexTech G516-WH Gaming Mouse,Gaming Mouse by ApexTech,ApexTech G516-WH Gaming Mouse for consumer and business electronics applications.,Mouse,Gaming Mouse,ApexTech,G516-WH,Active,EA,Finished Good,Non-stocked,248,83,14,10,500,A,N,N,37.44,38.44,35.77,80.02,71.93,USD,2025-06-17,SUP-005,Austin Tech Distribution,V-SUP-005-83452,64,USA,0.88,3.46,2.28,1.72,13.57,Graphite,Polycarbonate,N,WH-MIA-01,Z07,A15,R014,S03,B03,Z07-A15-R014-S03-B03,Shelf,Buy ApexTech G516-WH Gaming Mouse,https://example.com/images/MOU-APE-G516-WH-0962.jpg,https://example.com/products/MOU-APE-G516-WH-0962,Reliable gaming mouse with modern electronics features and dependable performance.,"mouse,gaming-mouse,apextech,g516-wh",Y,Wholesale,2025-06-17,jmartinez,2025-07-11,kpatel,2
